,rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,months,uniqsubs,actvsubs,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,hnd_price,phones,models,truck,rv,lor,adults,income,numbcars,forgntvl,eqpdays
mou_cvce_Mean,0.6119817204511508,0.8630007712481809,0.49983880820090154,0.32854081953489206,0.48821901247326077,0.46293631646159084,0.462944233014882,0.04825050433299693,0.07950542924868856,-0.09041983712150713,-0.07993755997959764,0.5468118175459477,0.053743902245784375,0.3230640323600837,0.024361669468672232,0.6107401011860244,0.035595599864575236,0.7817365375151853,0.07643137162563043,0.503105243203676,0.023087585012168326,0.7888560522416624,0.0752331312720192,0.36070103434265305,0.4288196563981657,0.41960615407086066,0.39530755573891707,0.28398169669489864,1.0,0.06856986249585958,0.6723489207822928,0.6187720553677142,0.6314251291036139,0.4087860890595919,0.45611452639188027,0.6899109078145566,0.0699844799145058,0.8105058252187772,0.05793647176812495,0.6315114531304092,0.07170941794364499,0.849742126003186,0.06677569187897932,0.5487700189883735,0.7808551556336026,0.7873900754250815,0.0037116986963460245,0.49157383965735635,-0.01593496980662117,-0.03650863503138729,-0.06607375008617983,0.43137106698352334,0.584746158235861,0.42175763204685884,0.41714920690628493,0.5849903716898607,0.4314958437996948,0.6089947368697608,0.7676031032921418,0.5894862776076376,0.8608574607053188,0.6557033676181993,0.6053704839325268,0.8291963447960635,0.6342286371044733,0.6121576863833609,0.15000316568670505,0.24419244272965757,0.23716335659531235,-0.037006090811456005,-0.012583075482067212,-0.06678519536100073,-0.024407910903767305,-0.058414381030633435,-0.0019384568889373216,-0.02064940843383664,-0.22226491735719142
mou_cdat_Mean,0.07540291089737604,0.10379506170851995,0.07736204162456735,0.03242829016494164,0.047625011158140725,0.049792349776352,0.02584897237511785,0.3396970707304732,0.002391304841444281,-0.00034793857530280003,0.00011229861111327367,0.03921948747029918,0.45717808054809317,0.03438589750431572,0.15771190924641193,0.05423681527021988,0.317983086824796,0.06622692653739133,0.6202020830311473,0.039925359148995344,0.05281561555708245,0.06589315217854819,0.6100543063160105,0.03528717618757478,0.07223800290766061,0.07668877544922137,0.03252974504295452,0.02474883560941766,0.06856986249585958,1.0,0.053974944396087986,0.06454912051587396,0.05299983152337515,0.035998857696472604,0.03743690174942003,0.048690535414804996,0.5717577396462408,0.058348078552633846,0.8606438939706219,0.0597631236847924,0.5781328736539242,0.06143597799533431,0.9658369745979036,0.06460881868720816,0.10110708766527296,0.1084753726095124,0.0020023436846364423,0.03149213378541644,-0.0020085761468863965,0.0002288078167887475,-0.002505714535958774,0.04303086595597066,0.06228058087088772,0.05392358498126373,0.0528442696739199,0.06219205963389411,0.04287263180615866,0.08564379742707573,0.08920275852178589,0.06916825696464685,0.1019184845543069,0.0755257513972243,0.07197042993388013,0.09151452426388869,0.07064208935550265,0.07627997720237183,0.058154528630384755,0.046014399824648264,0.047970493540132164,-0.012349853370818792,-0.007983881167886045,-0.0009382559580725495,0.0033513073349757476,-0.004522927324544222,-0.005336829709466982,0.012165182791111855,-0.037526286922501435
mou_rvce_Mean,0.6319660384196297,0.8365229185080512,0.48536817199869875,0.29188495406926224,0.5295403755396069,0.4969118967706242,0.4965187136774683,0.05718315805562771,0.06816491508032436,-0.10770729496556719,-0.09600339146188541,0.531623340958542,0.04320243319381274,0.2832901894252305,0.02284800832906905,0.5541240187116813,0.028419801135906406,0.7193819227632013,0.06521084681777178,0.7758579017498459,0.026170832126833816,0.7333713634194076,0.06430927597008229,0.26312524742028115,0.324267932985499,0.3172132431686038,0.6148346348816587,0.2415737322146337,0.6723489207822928,0.053974944396087986,1.0,0.6660163596009434,0.6184164625473467,0.6217386979103438,0.637341529899759,0.7490245301390132,0.056586569382485824,0.7813374912158021,0.04560432493992711,0.7284242305177195,0.06385620387648551,0.744619239339716,0.052562895461085404,0.5123142184326428,0.7182790041347881,0.7316101253108024,0.004843158156721274,0.661839556399587,0.017689525738955318,-0.018458789589321005,-0.045482798284274754,0.5457782767479559,0.6121209492705637,0.4478814626192844,0.4442155860305763,0.6125734904898202,0.5460199130962999,0.6131309225032006,0.7512705058770247,0.7025110645994627,0.8377474907447308,0.7678001616714394,0.6289493767636215,0.8100232465071565,0.7475532326781604,0.6300924762678187,0.18746916870961855,0.3080126992281481,0.30173418062129626,-0.016236687006952435,0.006256575431480072,-0.05055511491318483,0.01697412441956735,-0.09488921933334976,0.023646576903483405,-0.035024315277980216,-0.24563942930472651
owylis_vce_Mean,0.5240676593503616,0.7088247556656078,0.4128214468665693,0.31186745884553135,0.4252242832885108,0.39958931663239083,0.39762843137537746,0.06911941045087679,0.05901064819276629,-0.05747153773296181,-0.05620902883713807,0.5829344552557062,0.06694296388614314,0.27161766951029803,0.023596105611314068,0.591601605809351,0.037411939801268806,0.7909529744397638,0.09667079869052199,0.6595324062614403,0.027104456653948474,0.811800992013166,0.09610230636958507,0.2751055327661468,0.30974382213674506,0.2968924540476524,0.569565342402771,0.23589643294396756,0.6187720553677142,0.06454912051587396,0.6660163596009434,1.0,0.8636171162104771,0.7266469110941417,0.6358508650038217,0.7230212758259927,0.08634269426772083,0.6297095869746828,0.057842349845896784,0.7402427883588373,0.09401812910133509,0.5853034666486776,0.06117911693511052,0.5357113674984576,0.7911626158767295,0.8116136771191099,0.006423146704835673,0.5375975480246209,0.006173261083476361,0.04215248328354089,0.02425640012263718,0.5180880233125557,0.5314662401896114,0.3834816749329416,0.3800957378729381,0.5311518821799174,0.5177620182166046,0.5230193140116115,0.6504233694286866,0.6816933113214803,0.7046854333082746,0.7501073706197122,0.5155871537844374,0.6879177008623225,0.7266296384021389,0.5255775616868812,0.18239052967237435,0.27717096486285797,0.2787371921453366,-0.027805918586138435,0.01272836887934217,-0.03921533675425964,0.01702330994956521,-0.04299282959350175,0.02436957757562708,-0.02887122272993671,-0.23157970665199282
mouowylisv_Mean,0.488057145885772,0.6626535474643015,0.3873671768207892,0.27406058575786146,0.4001650300085879,0.37642098037705485,0.3755810275204498,0.050982057129272965,0.0529881769621124,-0.051615955513597815,-0.05670542611571092,0.5230269847850911,0.055329471295984374,0.21400141235808512,0.0193019951829831,0.47660253799869323,0.025958444881504273,0.6456169032853192,0.07452220234891573,0.520093319653008,0.025901121227470385,0.662537075612154,0.07402961117475551,0.24515440039471453,0.28714994875459227,0.27823690030396003,0.4267182749082858,0.20313237075489135,0.6314251291036139,0.05299983152337515,0.6184164625473467,0.8636171162104771,1.0,0.6258536950654542,0.7106410671115374,0.5854585788741133,0.07165898154444576,0.6042416322564459,0.05012795044572298,0.587114283045498,0.06835333305817846,0.5892933551123994,0.048891773230896544,0.4602704243925874,0.6455382458736314,0.6620728063579737,0.002430364648806601,0.44442273395370063,-0.002370340363796421,0.02970700675087871,0.012935655196249637,0.40719636223905653,0.4774839038289275,0.35165974228797264,0.34845212556464167,0.47733984662539264,0.4069820035430616,0.4855028230049127,0.5988571518761445,0.540945478724929,0.658544317828452,0.5963723388894832,0.48104761505437904,0.638599220045865,0.5777112119833815,0.4904942081966814,0.16408480517386823,0.22348488005847758,0.2196341520932081,-0.032406862559263255,0.011463403601029142,-0.0475628257962746,-0.005997566622926476,-0.03779713332880228,0.013830067861763837,-0.014797282159249485,-0.1960906949498207
iwylis_vce_Mean,0.3926219394823962,0.5687190414969151,0.3088779876442828,0.1868453758302622,0.31710519991179337,0.29933865475860544,0.2989827306881171,0.036090699380954425,0.04148471522633353,-0.0621893448902248,-0.04507832235754298,0.41407915681951046,0.03245059815319334,0.21846049136511894,0.01661784448470789,0.4761759516174646,0.028668627433361894,0.5854250621322246,0.053130753853560794,0.690299797750376,0.025070037404278624,0.5911392236864451,0.052293979882389,0.18829432685294265,0.21691295073969233,0.2076916869209226,0.6206946331069201,0.17801503680708972,0.4087860890595919,0.035998857696472604,0.6217386979103438,0.7266469110941417,0.6258536950654542,1.0,0.7852039207325325,0.5907346949660911,0.04506516411483394,0.4605566020669761,0.03150207528805598,0.6619029581672192,0.05267600295911762,0.47677877213770603,0.03450431232107879,0.39747502935469037,0.5845311008678634,0.5897518907976982,0.005804841951980122,0.5203284936164867,0.0032220744453901017,0.08657719100808964,0.08247302367302865,0.4671593161635993,0.43004801236969664,0.278859120323161,0.2757906018003464,0.4296328240040625,0.4665961024473816,0.383409077131346,0.5246509788702571,0.6081057505408151,0.5677733021230456,0.6575024350085884,0.3865814787229524,0.553542670460516,0.6406774471169706,0.3904530975937085,0.16381851165525824,0.2557005734127645,0.2604157865638338,0.01244921299303239,0.02398392641793382,-0.029885348548535265,0.048711250007532354,-0.088470589120804,0.034694493595314325,-0.027668330535480446,-0.2007633072555287
mouiwylisv_Mean,0.3823110936388486,0.5568829374041545,0.30065242539993153,0.16275361518938417,0.3226381994979069,0.3040421226479273,0.30382159988530527,0.03460995451219645,0.04007648063984517,-0.0486860170403897,-0.047987518917645654,0.3434775425563996,0.030466889269755715,0.1846740695301883,0.014106447273310268,0.35900265010330973,0.024806282018518852,0.46398215521938,0.052558335926146796,0.47274656110682584,0.02793902144122987,0.4722933950519212,0.052164020572377394,0.18177126625140524,0.2208634309660025,0.21573923384674823,0.3666356685935775,0.13780363948116406,0.45611452639188027,0.03743690174942003,0.637341529899759,0.6358508650038217,0.7106410671115374,0.7852039207325325,1.0,0.45001136338694714,0.05027478867938342,0.47337908833621833,0.03533666968451333,0.4879017005753878,0.04833702288440973,0.5294841965289427,0.03457156734650762,0.33216462901213495,0.46386877730361165,0.471919404680887,0.0023154594814283904,0.3928164207915185,-0.006188728135144862,0.04191184267084596,0.03427391356980024,0.3330983925136898,0.3881901246474508,0.2585866729897708,0.2557990381367134,0.3882302149117233,0.332970913093161,0.3680899908328587,0.49314842434987066,0.44113063109262685,0.554153819308692,0.4863246896985266,0.3771757588087042,0.5339601454614574,0.47186666022376084,0.37648110108316296,0.1441629370049426,0.1898485689844489,0.19165423576574733,-0.004440111382845322,0.017147674365139753,-0.03818345944276363,0.018150336067637957,-0.06989428373406754,0.022018165309356186,-0.01603802342718149,-0.17141664029008738
peak_vce_Mean,0.6667450384452638,0.7859337434413838,0.5575289079168974,0.4283393839869209,0.5220118975215536,0.4635057210769624,0.46368300479128616,0.04575455165053522,0.07875974416135541,-0.09907719154221542,-0.088277482886769,0.5904896502725648,0.044197418431029076,0.33375507662231935,0.024188456882418292,0.6813522298481117,0.03640209877365982,0.8920324771969003,0.06387940513617411,0.7919329131610702,0.01908843498732888,0.9126657926879547,0.06226971301793911,0.24855021221050647,0.30557700522105613,0.2968969269983342,0.6840014230993977,0.27272352479360007,0.6899109078145566,0.048690535414804996,0.7490245301390132,0.7230212758259927,0.5854585788741133,0.5907346949660911,0.45001136338694714,1.0,0.06287666532659236,0.8806623144510506,0.05061379682969095,0.6765683228269667,0.05543785428121474,0.4854963789297942,0.04259493340977151,0.5818823470756834,0.8896976528986619,0.9092176695489291,0.007533350653066893,0.6664702028945833,0.07687240916917631,0.021493305144936387,-0.006241626786290581,0.68637035593148,0.6741745594101641,0.5500368539541869,0.5454981734368938,0.6740710292143499,0.6863987935264759,0.6751106718814684,0.737795667021289,0.8136891280234582,0.7868815787982275,0.8786915553447722,0.660266335988782,0.7744275739495164,0.8600212863535629,0.6762510176865082,0.15742531114646005,0.35702527578809234,0.3486320014844963,-0.015450286156438295,0.00023817887485283446,-0.06484016202279645,-0.009519003595454465,-0.055431362992902536,0.008400221270113216,-0.03915062946090446,-0.23020901125660082
peak_dat_Mean,0.08559821833442255,0.09950054382224545,0.09083881568356375,0.04689431798954638,0.04697506879419866,0.04865233827734939,0.02922206394484014,0.27652503985093385,0.009755317730037955,-0.012942359234237064,-0.013282864631991251,0.04725216678058256,0.5057423590414686,0.034014874387593964,0.19942528163106013,0.058755658488243864,0.31880413497315807,0.07534049697008996,0.9229855119208458,0.04568154820050309,0.07338393336800043,0.07617511883238111,0.9275320405033275,0.02839317371548903,0.055063466193929364,0.057485966364007886,0.03796083004299619,0.012353299449408458,0.0699844799145058,0.5717577396462408,0.056586569382485824,0.08634269426772083,0.07165898154444576,0.04506516411483394,0.05027478867938342,0.06287666532659236,1.0,0.07028269586814571,0.6977739966483884,0.05965529027412234,0.7756446193970614,0.05342404646974976,0.4475421370595992,0.0719177046188705,0.12740466794824076,0.1411240828400373,0.0060840215736493765,0.03529346053237919,-0.006846545933556671,0.0008711991449241207,-0.00415863362190134,0.06256417508941294,0.07324283897924475,0.06646713124825904,0.06522903284209511,0.07331973849431286,0.0626403336769985,0.09859121191227152,0.09700497708346668,0.09137901205252066,0.09956639365482471,0.10103453921212435,0.08515593028931669,0.09603856269937798,0.0956652159524266,0.08942742009440652,0.06726420558716238,0.05894693869896249,0.052201885859790145,-0.0120799354310525,-0.005863395697591693,-0.008786815720100132,-0.006037248097682015,0.006399321921520582,-0.0063681258026041295,0.0061262516200029675,-0.039198279915533436
mou_peav_Mean,0.726664467243654,0.8194433069129077,0.604191647628832,0.4165670663889964,0.5765220314495723,0.516162168970726,0.517027601363047,0.041548706917329044,0.09394262675448178,-0.10688884408676406,-0.10565015434384212,0.5343908605180069,0.043060417745148766,0.294378597062094,0.02793486429072727,0.5625423642496824,0.030010752129688376,0.7702622402300132,0.06584925099694675,0.6174292360607596,0.025452639881206576,0.7938629404026613,0.06459624873768778,0.22636573230705806,0.3091557050168847,0.30910877741386167,0.4738541185274914,0.24243197328747862,0.8105058252187772,0.058348078552633846,0.7813374912158021,0.6297095869746828,0.6042416322564459,0.4605566020669761,0.47337908833621833,0.8806623144510506,0.07028269586814571,1.0,0.061812682773618816,0.5171734789985192,0.053510277091676245,0.531574892037496,0.05045315085587472,0.521680717823415,0.768854985761875,0.7916015379755611,0.004873433137031532,0.579548707832669,0.0827412427139751,0.003930887044045633,-0.023270340149535232,0.5756670201002564,0.678960836287836,0.5864698079584261,0.5816728076604424,0.6789891130421128,0.575766706719486,0.719081205430292,0.7432232011038651,0.6649930105585117,0.8203564164075281,0.7301990535204953,0.7211107841939077,0.7999689934460791,0.7127619807619859,0.7335483838993245,0.15676694266118055,0.3141323928446247,0.30629021884358276,-0.021355047164770432,0.002199909758234561,-0.07647185771829852,-0.03767525680856537,-0.022398903808307235,-0.00296092503060073,-0.026030386454155133,-0.2041641222928097
mou_pead_Mean,0.0777274933572691,0.08988631325091066,0.08736865078654156,0.03783085197552821,0.03818939035765367,0.04085255186242135,0.01892932231519224,0.30988494290388807,0.005149960261122425,-0.002690068701714923,-0.004451838240121807,0.03777121808699337,0.472081706536207,0.024160267684937287,0.1363766279210532,0.044369002985860405,0.27457332778600313,0.057600850845702344,0.610984014345579,0.03596623643203302,0.054753811024556016,0.058476064725914864,0.6035373179216724,0.019430950861020584,0.04418410445391451,0.04721831125014399,0.03078974987320534,0.013084774472424687,0.05793647176812495,0.8606438939706219,0.04560432493992711,0.057842349845896784,0.05012795044572298,0.03150207528805598,0.03533666968451333,0.05061379682969095,0.6977739966483884,0.061812682773618816,1.0,0.04349633333429097,0.46748549673313705,0.03982641567898112,0.6992804075497102,0.05644767840826102,0.09201375720528758,0.10066115408486825,0.0016737879679142105,0.024409705551110186,0.0004372303850266296,-1.1179901664236514e-05,-0.002629497393072112,0.04824436415546059,0.06498933935056524,0.06367627327367527,0.06258706693772478,0.06506901898391607,0.048281571680179144,0.08824378165254304,0.08027848815713375,0.06591313236437969,0.08867340755550959,0.07070169531783327,0.07543652066467786,0.08169464702536502,0.06756667315631222,0.08044170874509984,0.06589111359059371,0.05533318869948273,0.05059661681158715,-0.013745141083476306,-0.007223026712849254,0.00039828579769354236,-0.0028394432433125455,0.0020801136368308543,-0.004560870907924436,0.013998311961861307,-0.0368531681264289
opk_vce_Mean,0.4695111523835249,0.753191684381432,0.34735961008016963,0.2547727968348959,0.38923780388424317,0.38621404821454147,0.3837639145694647,0.07473432638449584,0.04256598597954955,-0.08509974579976064,-0.06151569546828885,0.5985853975757008,0.06272552551068379,0.3410391503699546,0.021862831877795398,0.7157014471785211,0.04061559185858864,0.858194857095391,0.08256788846230093,0.8234651876866548,0.018498335800316165,0.8566841911824518,0.08118879251787461,0.3683054182366664,0.3944229933984169,0.37319809689545286,0.7575682859874626,0.3046655063954203,0.6315114531304092,0.0597631236847924,0.7284242305177195,0.7402427883588373,0.587114283045498,0.6619029581672192,0.4879017005753878,0.6765683228269667,0.05965529027412234,0.5171734789985192,0.04349633333429097,1.0,0.08993553739963447,0.7537673522697421,0.061761487374073124,0.5920904709249983,0.8571510133702686,0.8550558736735979,0.0054284683436565,0.6707992589378765,-0.06117654426630359,-0.030393762165246117,-0.05677865143846101,0.5089493628539984,0.48732488003749824,0.27680200928141013,0.273444836221667,0.4874622211761206,0.5089177144411806,0.4720945547386998,0.6999503034139825,0.7753182259661571,0.7531337041145119,0.8436008250531795,0.4659958469581832,0.7315066510447612,0.8159488300885438,0.46844879947299,0.17901146361165426,0.2784621801107944,0.2765826802478397,-0.026785132059654684,-0.008702562352989896,-0.022972737523363703,0.05049697966245975,-0.12583336850651358,0.03618210520754151,-0.04094138569199924,-0.26863320042713573
opk_dat_Mean,0.07894442012073126,0.10550638533966136,0.06930393834694436,0.03545919235024471,0.05817102655191795,0.060229040612197755,0.03715416010051761,0.32895436197840744,0.008572109227615539,-0.007140359524368154,-0.009351752669634282,0.05249173279224986,0.46554619321989016,0.04627047329186007,0.21135792204378834,0.07316716498479969,0.39015314189425465,0.08692178192668144,0.9522458156565992,0.05697978682816932,0.06650139711023846,0.08584116889395846,0.9553309129161254,0.04623466560622493,0.07568388957669965,0.0768907793179833,0.048979478330792525,0.02539676067971947,0.07170941794364499,0.5781328736539242,0.06385620387648551,0.09401812910133509,0.06835333305817846,0.05267600295911762,0.04833702288440973,0.05543785428121474,0.7756446193970614,0.053510277091676245,0.46748549673313705,0.08993553739963447,1.0,0.07688134087789066,0.5736925396050567,0.08271728555825297,0.1405749252896975,0.15267318238791386,0.003642563867948332,0.04070527865753311,-0.012159958310415338,-0.009357631761641066,-0.011731125841321188,0.054849577132040306,0.060897122931433185,0.04591453618585635,0.04503709705345841,0.06089207710742888,0.05485545620457891,0.08478149871142777,0.09589450102291099,0.09481895568812897,0.10456064158609146,0.11003917387620592,0.07774669452361237,0.09763017210932752,0.10004114089334021,0.0798159979689321,0.05898234393009795,0.047881181026866136,0.047995779234634245,-0.009584078055026393,-0.005993285291881933,-0.0020271855162853725,0.008803097961805955,-0.004355305286754417,-0.003170086120618237,0.005305059252463183,-0.04342208227651143
mou_opkv_Mean,0.45943138826608654,0.8053718800468619,0.3424576225447909,0.1865393730652879,0.388117099926207,0.3935206589893253,0.3924057326205306,0.05679610052302157,0.04999376232669838,-0.07920851248028579,-0.05966827007816857,0.4968358057033737,0.051346729599747586,0.2917520641054071,0.017589446864541412,0.5589527346636667,0.03246461832726838,0.6745438296917207,0.07136133652503325,0.545857506433129,0.02091523893572183,0.6701578642086738,0.07054114889336968,0.3851393948398955,0.42772654183590986,0.41212647618634113,0.44353056735066454,0.2666047720943592,0.849742126003186,0.06143597799533431,0.744619239339716,0.5853034666486776,0.5892933551123994,0.47677877213770603,0.5294841965289427,0.4854963789297942,0.05342404646974976,0.531574892037496,0.03982641567898112,0.7537673522697421,0.07688134087789066,1.0,0.06597761416927951,0.49731024665378887,0.674091449534643,0.66938128761869,0.0030851759955574875,0.48580488826210194,-0.08479719368672176,-0.05881447110217254,-0.08607291160464489,0.3362187071294075,0.4598888459737596,0.24326352594414635,0.23995845375426783,0.4604727688671159,0.3364438540233212,0.44963634629006655,0.7078734049884304,0.5448557891810809,0.8030065201120057,0.6051836045475584,0.45508105919384617,0.7663348882480929,0.5827183824529324,0.45164468996590146,0.15692556925087048,0.20098996857971832,0.1959485180171802,-0.033371430117740124,-0.0117987413710447,-0.03931208321044956,0.02096709334043303,-0.11433344652194459,0.018018844079901935,-0.024123796700918493,-0.23619205765090892
mou_opkd_Mean,0.06629612107484469,0.09996619159099379,0.0641398370448283,0.02627104633146767,0.04742236159862637,0.04910960905537438,0.026654214920934848,0.3191721807659223,0.0007360375806340472,0.0008806672742525341,0.002423319053919049,0.03583497353079268,0.4015511110391832,0.03597646188770845,0.15199731488962737,0.0535592246898076,0.3066611218973416,0.06365738993747981,0.5597205799220248,0.037744575482556,0.046279133828763336,0.06274341592290113,0.5492644977248837,0.0396487289034373,0.07892405662363286,0.08362798730608695,0.029996770039453318,0.028084290901178807,0.06677569187897932,0.9658369745979036,0.052562895461085404,0.06117911693511052,0.048891773230896544,0.03450431232107879,0.03457156734650762,0.04259493340977151,0.4475421370595992,0.05045315085587472,0.6992804075497102,0.061761487374073124,0.5736925396050567,0.06597761416927951,1.0,0.061972672639491154,0.09511003187184609,0.10105307155965157,0.001959132671549641,0.031787222385065386,-0.00304222570265141,0.0003270633480633904,-0.002179220500188802,0.03585552987729738,0.05435713134509849,0.04329353605477908,0.04233267833124061,0.05419231161371608,0.035614459692371994,0.07532067921923324,0.08437065149159426,0.06355625011994157,0.09794904604502866,0.07004415516429739,0.06264339682434436,0.08689518876661677,0.06478372135282118,0.06614596718927843,0.04810604867680467,0.03643633637154687,0.04159292291543944,-0.010341903334691512,-0.007532121473034299,-0.0015197712756908652,0.0061496337000306895,-0.007408206755127999,-0.005170985845115578,0.009953773488454627,-0.033925318918509965
drop_blk_Mean,0.4497291758210173,0.5969931027760254,0.3531408342585582,0.2598046713089008,0.34837225594579957,0.3313644430051176,0.3292769886678476,0.06391844614704077,0.09806155555284612,-0.09367458473266993,-0.052032922248576585,0.7410879584815167,0.10101553981441502,0.8088412169754019,0.12673091079445875,0.5147513275936261,0.0619050806342033,0.6926436389951205,0.09263003640494659,0.5176413751871186,0.010685604097846375,0.6529807982120174,0.08265636726208127,0.30188697115738894,0.33553198764793374,0.31962546531482494,0.4373310820044116,0.369942297089181,0.5487700189883735,0.06460881868720816,0.5123142184326428,0.5357113674984576,0.4602704243925874,0.39747502935469037,0.33216462901213495,0.5818823470756834,0.0719177046188705,0.521680717823415,0.05644767840826102,0.5920904709249983,0.08271728555825297,0.49731024665378887,0.061972672639491154,1.0,0.6932814210714344,0.6532089206439806,0.00273038449134518,0.4695536597030432,-0.04549660380163769,-0.018852019122240347,-0.043402356749205874,0.39134692297146345,0.40935207634595433,0.2832885451541359,0.2798005667039326,0.4094714587654456,0.3914395457546065,0.4534817015033679,0.563235964718441,0.5656737050532017,0.6011779707658313,0.613433939061154,0.44439220563409765,0.5875014044502991,0.5942612504447502,0.4490849515880102,0.11546113355472452,0.22342815403609806,0.21954878143817275,-0.04964049939328724,-0.025433006882472516,-0.033299819686732145,0.015786803316774935,-0.07851880533093084,0.01765398049327467,-0.038832982578657096,-0.21440353419466207
attempt_Mean,0.621519969114863,0.8329491246034769,0.4955819191905148,0.39635619993256554,0.492863919550285,0.46323718543353065,0.4605235412985593,0.08630086523079307,0.07557309840937494,-0.09183218424148845,-0.07573309520198351,0.6683270707300472,0.09867760253703477,0.42559667355987774,0.051996047590778714,0.8581786549604732,0.07281761642067337,0.998389698947232,0.1456508979744048,0.7528154828039122,0.024471378605990305,0.9850225131493372,0.14289774768789976,0.38291182653783407,0.4330402594525235,0.4143728691137977,0.6607725620786196,0.33688812500498366,0.7808551556336026,0.10110708766527296,0.7182790041347881,0.7911626158767295,0.6455382458736314,0.5845311008678634,0.46386877730361165,0.8896976528986619,0.12740466794824076,0.768854985761875,0.09201375720528758,0.8571510133702686,0.1405749252896975,0.674091449534643,0.09511003187184609,0.6932814210714344,1.0,0.9866546648713914,0.00779534397884907,0.6481059791744094,-0.006423736114173706,-0.014744701269930499,-0.04615041598073586,0.6005263688521875,0.611373806104275,0.4418205560194114,0.4372893479886005,0.6113317007202591,0.6005034290896198,0.6318201291101289,0.7775498196609791,0.8191392388552187,0.8321139429039912,0.8915932136592963,0.6144718082042394,0.812327653718911,0.8648535154412551,0.6245601112349479,0.17065323895681622,0.3249445277492524,0.3188480655881406,-0.032174150367807804,-0.011740652839090081,-0.053449072772696775,0.008980321915809128,-0.09372882451748993,0.01714388185089366,-0.044845717840274094,-0.2707027130862133
complete_Mean,0.6332618493516774,0.8419138812425074,0.5098457163738805,0.4080120573040122,0.5026609795612478,0.46854941815090817,0.46561882276983785,0.08987095241801886,0.07268934165166975,-0.08959615589359268,-0.07852079688145622,0.6487609588214001,0.10054017237669166,0.3842449455925853,0.04300167674468051,0.7734271354490261,0.07218132165965703,0.9842483243573849,0.15796497408022558,0.7551652233756816,0.026855275883747073,0.9975142580401746,0.15648557870497173,0.36416379103426266,0.4124791345269458,0.3953232823908437,0.6572457011834398,0.31918523216949174,0.7873900754250815,0.1084753726095124,0.7316101253108024,0.8116136771191099,0.6620728063579737,0.5897518907976982,0.471919404680887,0.9092176695489291,0.1411240828400373,0.7916015379755611,0.10066115408486825,0.8550558736735979,0.15267318238791386,0.66938128761869,0.10105307155965157,0.6532089206439806,0.9866546648713914,1.0,0.008128892598623915,0.653854668004987,0.005671493126170244,-0.01054813869235607,-0.04108446492926953,0.6153445144837998,0.6273774637856246,0.4606930726349232,0.4559558598536541,0.6272823133122438,0.615276478780888,0.6427502975758129,0.7831958741792854,0.8258170159095237,0.8404368193280969,0.9017733539894408,0.6261638058820442,0.8203708212774318,0.8741728061830603,0.6371226593555698,0.17564999662936412,0.32832901375727797,0.3228760616077721,-0.0318342095029792,-0.008433685304904294,-0.055710595637901664,0.005074905400918343,-0.07689845583727782,0.01643735026420854,-0.04073794708554206,-0.2651349972992086
